Sample 1
5/4/2022 1:24 PM
Wavelength (nm)	10mm Absorbance
544.5	0.017
545.0	0.029
545.5	0.040
546.0	0.052
546.5	0.056
547.0	0.060
547.5	0.057
548.0	0.056
548.5	0.051
549.0	0.040
549.5	0.028
550.0	0.017
550.5	0.016
551.0	0.026
551.5	0.030
552.0	0.030
552.5	0.029
553.0	0.026
553.5	0.018
554.0	0.012
554.5	0.017
555.0	0.026
555.5	0.040
556.0	0.056
556.5	0.059
557.0	0.054
557.5	0.048
558.0	0.037
558.5	0.021
559.0	0.012
559.5	0.018
560.0	0.026
560.5	0.033
561.0	0.035
561.5	0.033
562.0	0.035
562.5	0.033
563.0	0.030
563.5	0.027
564.0	0.029
564.5	0.038
565.0	0.046
565.5	0.045
566.0	0.034
566.5	0.028
567.0	0.026
567.5	0.025
568.0	0.022
568.5	0.018
569.0	0.021
569.5	0.017
570.0	0.019
570.5	0.019
571.0	0.018
571.5	0.020
572.0	0.027
572.5	0.036
573.0	0.036
573.5	0.030
574.0	0.029
574.5	0.024
575.0	0.027
575.5	0.025
576.0	0.027
576.5	0.027
577.0	0.028
577.5	0.034
578.0	0.037
578.5	0.038
579.0	0.037
579.5	0.035
580.0	0.028
580.5	0.019
581.0	0.015
581.5	0.016
582.0	0.018
582.5	0.025
583.0	0.028
583.5	0.027
584.0	0.020
584.5	0.018
585.0	0.022
585.5	0.027
586.0	0.029
586.5	0.034
587.0	0.037
587.5	0.033
588.0	0.025
588.5	0.020
589.0	0.017
589.5	0.026
590.0	0.037
590.5	0.041
591.0	0.039
591.5	0.043
592.0	0.045
592.5	0.044
593.0	0.043
593.5	0.037
594.0	0.031
594.5	0.031
595.0	0.035
595.5	0.039
596.0	0.040
596.5	0.041
597.0	0.044
597.5	0.047
598.0	0.052
598.5	0.044
599.0	0.037
599.5	0.033
600.0	0.027
600.5	0.018
601.0	0.005
601.5	-0.007
602.0	-0.017
602.5	-0.019
603.0	-0.016
603.5	-0.014
604.0	-0.007
604.5	-0.005
605.0	-0.010
605.5	-0.010
606.0	-0.009
606.5	-0.005
607.0	-0.007
607.5	-0.007
608.0	-0.004
608.5	-0.002
609.0	-0.002
609.5	-0.004
610.0	0.003
610.5	0.017
611.0	0.026
611.5	0.031
612.0	0.033
612.5	0.029
613.0	0.023
613.5	0.010
614.0	0.002
614.5	-0.001
615.0	0.000
615.5	0.002
616.0	0.008
616.5	0.018
617.0	0.019
617.5	0.018
618.0	0.018
618.5	0.020
619.0	0.023
619.5	0.017
620.0	0.004
620.5	-0.004
621.0	0.003
621.5	0.007
622.0	0.014
622.5	0.022
623.0	0.028
623.5	0.036
624.0	0.042
624.5	0.043
625.0	0.039
625.5	0.037
626.0	0.037
626.5	0.037
627.0	0.042
627.5	0.036
628.0	0.029
628.5	0.033
629.0	0.033
629.5	0.039
630.0	0.030
630.5	0.028
631.0	0.025
631.5	0.029
632.0	0.030
632.5	0.034
633.0	0.038
633.5	0.042
634.0	0.046
634.5	0.046
635.0	0.034
635.5	0.028
636.0	0.025
636.5	0.031
637.0	0.036
637.5	0.038
638.0	0.038
638.5	0.040
639.0	0.051
639.5	0.047
640.0	0.039
640.5	0.024
641.0	0.021
641.5	0.024
642.0	0.025
642.5	0.025
643.0	0.023
643.5	0.027
644.0	0.034
644.5	0.040
645.0	0.049
645.5	0.051
646.0	0.057
646.5	0.056
647.0	0.055
647.5	0.051
648.0	0.044
648.5	0.039
649.0	0.036
649.5	0.040
650.0	0.041
650.5	0.036
651.0	0.035
651.5	0.039
652.0	0.045
652.5	0.046
653.0	0.047
653.5	0.044
654.0	0.036
654.5	0.019
655.0	-0.006
655.5	-0.026
656.0	-0.033
656.5	-0.023
657.0	-0.014
657.5	-0.006
658.0	0.007
658.5	0.017
659.0	0.024
659.5	0.033
660.0	0.040
660.5	0.046
661.0	0.050
661.5	0.052
662.0	0.049
662.5	0.037
663.0	0.023
663.5	0.005
664.0	-0.003
664.5	0.002
665.0	0.005
665.5	0.005
666.0	0.000
666.5	0.000
667.0	0.004
667.5	0.003
668.0	0.001
668.5	0.000
669.0	0.003
669.5	0.010
670.0	0.018
670.5	0.024
671.0	0.037
671.5	0.045
672.0	0.058
672.5	0.062
673.0	0.057
673.5	0.051
674.0	0.045
674.5	0.044
675.0	0.035
675.5	0.022
676.0	0.012
676.5	0.001
677.0	0.002
677.5	0.006
678.0	0.018
678.5	0.037
679.0	0.055
679.5	0.068
680.0	0.068
680.5	0.050
681.0	0.029
681.5	0.014
682.0	0.004
682.5	0.000
683.0	0.004
683.5	0.003
684.0	0.000
684.5	-0.003
685.0	-0.004
685.5	-0.011
686.0	-0.013
686.5	-0.001
687.0	0.006
687.5	0.019
688.0	0.034
688.5	0.041
689.0	0.039
689.5	0.041
690.0	0.042
690.5	0.033
691.0	0.023
691.5	0.020
692.0	0.012
692.5	-0.002
693.0	-0.006
693.5	-0.013
694.0	-0.023
694.5	-0.028
695.0	-0.026
695.5	-0.017
696.0	-0.007
696.5	0.000
697.0	-0.003
697.5	-0.015
698.0	-0.022
698.5	-0.028
699.0	-0.028
699.5	-0.023
700.0	-0.006
700.5	0.014
701.0	0.028
701.5	0.035
702.0	0.043
702.5	0.042
703.0	0.033
703.5	0.022
704.0	0.020
704.5	0.022
705.0	0.024
705.5	0.031
706.0	0.046
706.5	0.063
707.0	0.079
707.5	0.079
708.0	0.079
708.5	0.065
709.0	0.045
709.5	0.024
710.0	0.012
710.5	0.018
711.0	0.035
711.5	0.047
712.0	0.059
712.5	0.058
713.0	0.069
713.5	0.068
714.0	0.051
714.5	0.044
715.0	0.041
715.5	0.047
716.0	0.050
716.5	0.038
717.0	0.025
717.5	0.003
718.0	-0.004
718.5	-0.003
719.0	0.001
719.5	0.015
720.0	0.025
720.5	0.039
721.0	0.042
721.5	0.029
722.0	0.018
722.5	0.002
723.0	-0.002
723.5	0.013
724.0	0.030
724.5	0.050
725.0	0.065
725.5	0.075
726.0	0.063
726.5	0.046
727.0	0.032
727.5	0.014
728.0	0.001
728.5	0.000
729.0	0.006
729.5	0.019
730.0	0.034
730.5	0.045
731.0	0.052
731.5	0.065
732.0	0.065
732.5	0.054
733.0	0.042
733.5	0.027
734.0	0.018
734.5	0.005
735.0	0.005
735.5	0.007
736.0	0.022
736.5	0.030
737.0	0.031
737.5	0.028
738.0	0.024
738.5	0.014
739.0	0.000
739.5	-0.021
740.0	-0.019
740.5	-0.016
741.0	-0.004
741.5	0.001
742.0	0.011
742.5	0.014
743.0	0.014
743.5	0.020
744.0	0.021
744.5	0.016
745.0	0.018
745.5	0.024
746.0	0.035
746.5	0.041
747.0	0.047
747.5	0.049
748.0	0.056
748.5	0.069
749.0	0.074
749.5	0.049
750.0	0.019
750.5	0.000
751.0	-0.009
751.5	-0.027
752.0	-0.031
752.5	-0.019
753.0	-0.003
753.5	0.018
754.0	0.044
754.5	0.049
755.0	0.056
755.5	0.053
756.0	0.048
756.5	0.032
757.0	0.031
757.5	0.022
758.0	0.000
758.5	-0.016
759.0	-0.022
759.5	-0.029
760.0	-0.028
760.5	-0.042
761.0	-0.048
761.5	-0.059
762.0	-0.063
762.5	-0.059
763.0	-0.056
763.5	-0.039
764.0	-0.025
764.5	-0.009
765.0	0.005
765.5	0.007
766.0	0.000
766.5	-0.017
767.0	-0.028
767.5	-0.027
768.0	-0.020
768.5	-0.005
769.0	0.021
769.5	0.043
770.0	0.059
770.5	0.071
771.0	0.069
771.5	0.054
772.0	0.039
772.5	0.018
773.0	0.002
773.5	-0.010
774.0	0.001
774.5	0.015
775.0	0.035
775.5	0.047
776.0	0.053
776.5	0.053
777.0	0.047
777.5	0.030
778.0	0.003
778.5	-0.019
779.0	-0.030
779.5	-0.032
780.0	-0.031
780.5	-0.027
781.0	-0.014
781.5	-0.008
782.0	-0.002
782.5	-0.001
783.0	-0.004
783.5	-0.004
784.0	-0.001
784.5	0.013
785.0	0.026
785.5	0.042
786.0	0.056
786.5	0.070
787.0	0.074
787.5	0.075
788.0	0.065
788.5	0.049
789.0	0.042
789.5	0.050
790.0	0.051
790.5	0.053
791.0	0.056
791.5	0.058
792.0	0.043
792.5	0.023
793.0	0.001
793.5	-0.008
794.0	-0.017
794.5	-0.009
795.0	-0.014
795.5	-0.013
796.0	-0.005
796.5	0.015
797.0	0.022
797.5	0.036
798.0	0.060
798.5	0.069
799.0	0.064
799.5	0.060
800.0	0.033
800.5	0.000
801.0	-0.020
801.5	-0.032
802.0	-0.055
802.5	-0.062
803.0	-0.063
803.5	-0.076
804.0	-0.072
804.5	-0.062
805.0	-0.049
805.5	-0.025
806.0	0.002
806.5	0.026
807.0	0.054
807.5	0.072
808.0	0.081
808.5	0.061
809.0	0.033
809.5	0.013
810.0	0.004
810.5	0.009
811.0	0.008
811.5	0.008
812.0	0.022
812.5	0.031
813.0	0.037
813.5	0.029
814.0	0.017
814.5	0.012
815.0	0.026
815.5	0.039
816.0	0.039
816.5	0.036
817.0	0.043
817.5	0.051
818.0	0.051
818.5	0.043
819.0	0.034
819.5	0.029
820.0	0.045
820.5	0.041
821.0	0.037
821.5	0.038
822.0	0.036
822.5	0.030
823.0	0.022
823.5	0.017
824.0	0.013
824.5	0.002
825.0	0.003
825.5	0.009
826.0	0.027
826.5	0.045
827.0	0.070
827.5	0.094
828.0	0.109
828.5	0.109
829.0	0.086
829.5	0.047
830.0	0.014
830.5	0.002
831.0	-0.001
831.5	0.010
832.0	0.022
832.5	0.025
833.0	0.032
833.5	0.039
834.0	0.026
834.5	0.014
835.0	0.016
835.5	0.022
836.0	0.021
836.5	0.017
837.0	0.000
837.5	-0.016
838.0	-0.029
838.5	-0.043
839.0	-0.056
839.5	-0.057
840.0	-0.050
840.5	-0.046
841.0	-0.041
841.5	-0.029
842.0	-0.028
842.5	-0.021
843.0	-0.018
843.5	0.006
844.0	0.031
844.5	0.054
845.0	0.059
845.5	0.070
846.0	0.069
846.5	0.057
847.0	0.030
847.5	0.018
848.0	0.023
848.5	0.063
849.0	0.098
849.5	0.134
850.0	0.147


Sample 16
5/4/2022 1:31 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.17333	
//WLCalib: 261S 	-0.08000	
//WLCalib: 362S 	-0.30000	
//WLCalib: 484S 	0.09000	
//WLCalib: 529S 	0.09000	
//WLCalib: 823S 	-0.38000	
//QSpecEnd: 
190.0	-1.128
190.5	-0.923
191.0	-0.973
191.5	-0.955
192.0	-1.002
192.5	-1.068
193.0	-0.899
193.5	-0.738
194.0	-0.246
194.5	0.485
195.0	1.291
195.5	2.016
196.0	2.580
196.5	3.218
197.0	3.510
197.5	3.682
198.0	3.606
198.5	3.613
199.0	3.562
199.5	3.467
200.0	3.359
200.5	3.276
201.0	3.166
201.5	3.024
202.0	2.891
202.5	2.749
203.0	2.601
203.5	2.454
204.0	2.291
204.5	2.136
205.0	1.980
205.5	1.830
206.0	1.688
206.5	1.552
207.0	1.416
207.5	1.279
208.0	1.163
208.5	1.060
209.0	0.968
209.5	0.901
210.0	0.824
210.5	0.776
211.0	0.733
211.5	0.696
212.0	0.673
212.5	0.657
213.0	0.648
213.5	0.637
214.0	0.637
214.5	0.627
215.0	0.621
215.5	0.610
216.0	0.602
216.5	0.603
217.0	0.616
217.5	0.607
218.0	0.601
218.5	0.588
219.0	0.584
219.5	0.578
220.0	0.582
220.5	0.567
221.0	0.559
221.5	0.558
222.0	0.559
222.5	0.551
223.0	0.543
223.5	0.531
224.0	0.521
224.5	0.516
225.0	0.505
225.5	0.485
226.0	0.467
226.5	0.451
227.0	0.436
227.5	0.422
228.0	0.405
228.5	0.392
229.0	0.385
229.5	0.378
230.0	0.372
230.5	0.366
231.0	0.357
231.5	0.338
232.0	0.319
232.5	0.299
233.0	0.283
233.5	0.262
234.0	0.241
234.5	0.220
235.0	0.202
235.5	0.190
236.0	0.181
236.5	0.165
237.0	0.152
237.5	0.142
238.0	0.135
238.5	0.124
239.0	0.116
239.5	0.106
240.0	0.094
240.5	0.090
241.0	0.083
241.5	0.074
242.0	0.069
242.5	0.066
243.0	0.065
243.5	0.062
244.0	0.060
244.5	0.055
245.0	0.048
245.5	0.043
246.0	0.038
246.5	0.038
247.0	0.040
247.5	0.045
248.0	0.046
248.5	0.047
249.0	0.048
249.5	0.048
250.0	0.045
250.5	0.046
251.0	0.045
251.5	0.047
252.0	0.047
252.5	0.048
253.0	0.048
253.5	0.052
254.0	0.052
254.5	0.050
255.0	0.051
255.5	0.055
256.0	0.061
256.5	0.062
257.0	0.058
257.5	0.059
258.0	0.061
258.5	0.063
259.0	0.066
259.5	0.069
260.0	0.077
260.5	0.088
261.0	0.091
261.5	0.096
262.0	0.094
262.5	0.093
263.0	0.095
263.5	0.095
264.0	0.096
264.5	0.101
265.0	0.105
265.5	0.116
266.0	0.122
266.5	0.130
267.0	0.137
267.5	0.145
268.0	0.154
268.5	0.158
269.0	0.161
269.5	0.167
270.0	0.173
270.5	0.180
271.0	0.180
271.5	0.180
272.0	0.189
272.5	0.196
273.0	0.205
273.5	0.214
274.0	0.223
274.5	0.235
275.0	0.239
275.5	0.242
276.0	0.245
276.5	0.243
277.0	0.242
277.5	0.241
278.0	0.243
278.5	0.242
279.0	0.247
279.5	0.251
280.0	0.253
280.5	0.258
281.0	0.259
281.5	0.257
282.0	0.254
282.5	0.256
283.0	0.253
283.5	0.247
284.0	0.248
284.5	0.246
285.0	0.241
285.5	0.232
286.0	0.224
286.5	0.215
287.0	0.208
287.5	0.199
288.0	0.187
288.5	0.178
289.0	0.168
289.5	0.155
290.0	0.143
290.5	0.128
291.0	0.113
291.5	0.100
292.0	0.087
292.5	0.076
293.0	0.070
293.5	0.066
294.0	0.064
294.5	0.060
295.0	0.059
295.5	0.054
296.0	0.045
296.5	0.040
297.0	0.037
297.5	0.035
298.0	0.035
298.5	0.033
299.0	0.037
299.5	0.034
300.0	0.033
300.5	0.030
301.0	0.028
301.5	0.025
302.0	0.025
302.5	0.021
303.0	0.022
303.5	0.023
304.0	0.028
304.5	0.024
305.0	0.020
305.5	0.019
306.0	0.020
306.5	0.019
307.0	0.018
307.5	0.015
308.0	0.015
308.5	0.016
309.0	0.013
309.5	0.008
310.0	0.007
310.5	0.008
311.0	0.012
311.5	0.018
312.0	0.022
312.5	0.021
313.0	0.020
313.5	0.018
314.0	0.018
314.5	0.017
315.0	0.022
315.5	0.022
316.0	0.020
316.5	0.023
317.0	0.020
317.5	0.015
318.0	0.014
318.5	0.010
319.0	0.009
319.5	0.005
320.0	0.010
320.5	0.003
321.0	0.000
321.5	0.003
322.0	0.004
322.5	0.005
323.0	0.008
323.5	0.012
324.0	0.019
324.5	0.018
325.0	0.019
325.5	0.018
326.0	0.017
326.5	0.016
327.0	0.021
327.5	0.021
328.0	0.020
328.5	0.020
329.0	0.024
329.5	0.018
330.0	0.016
330.5	0.016
331.0	0.014
331.5	0.012
332.0	0.015
332.5	0.017
333.0	0.015
333.5	0.011
334.0	0.011
334.5	0.007
335.0	0.003
335.5	0.005
336.0	0.007
336.5	0.005
337.0	0.012
337.5	0.015
338.0	0.018
338.5	0.019
339.0	0.023
339.5	0.026
340.0	0.031
340.5	0.029
341.0	0.021
341.5	0.017
342.0	0.017
342.5	0.014
343.0	0.013
343.5	0.014
344.0	0.018
344.5	0.021
345.0	0.024
345.5	0.023
346.0	0.022
346.5	0.026
347.0	0.029
347.5	0.029
348.0	0.027
348.5	0.028
349.0	0.022
349.5	0.019
350.0	0.013
350.5	0.010
351.0	0.008
351.5	0.012
352.0	0.016
352.5	0.018
353.0	0.021
353.5	0.020
354.0	0.018
354.5	0.015
355.0	0.010
355.5	0.006
356.0	0.009
356.5	0.011
357.0	0.011
357.5	0.007
358.0	0.002
358.5	0.001
359.0	-0.001
359.5	-0.001
360.0	0.005
360.5	0.012
361.0	0.022
361.5	0.028
362.0	0.030
362.5	0.030
363.0	0.026
363.5	0.022
364.0	0.011
364.5	0.007
365.0	0.008
365.5	0.004
366.0	0.005
366.5	0.009
367.0	0.015
367.5	0.021
368.0	0.028
368.5	0.028
369.0	0.028
369.5	0.030
370.0	0.031
370.5	0.021
371.0	0.018
371.5	0.019
372.0	0.019
372.5	0.016
373.0	0.012
373.5	0.003
374.0	0.005
374.5	0.008
375.0	0.016
375.5	0.018
376.0	0.029
376.5	0.037
377.0	0.038
377.5	0.033
378.0	0.029
378.5	0.026
379.0	0.026
379.5	0.020
380.0	0.022
380.5	0.018
381.0	0.020
381.5	0.021
382.0	0.019
382.5	0.017
383.0	0.017
383.5	0.020
384.0	0.020
384.5	0.019
385.0	0.021
385.5	0.016
386.0	0.018
386.5	0.018
387.0	0.014
387.5	0.006
388.0	0.002
388.5	0.007
389.0	0.009
389.5	0.015
390.0	0.017
390.5	0.020
391.0	0.025
391.5	0.028
392.0	0.022
392.5	0.018
393.0	0.018
393.5	0.021
394.0	0.023
394.5	0.024
395.0	0.024
395.5	0.026
396.0	0.027
396.5	0.026
397.0	0.023
397.5	0.024
398.0	0.023
398.5	0.025
399.0	0.028
399.5	0.029
400.0	0.035
400.5	0.036
401.0	0.032
401.5	0.026
402.0	0.021
402.5	0.017
403.0	0.013
403.5	0.010
404.0	0.011
404.5	0.018
405.0	0.024
405.5	0.021
406.0	0.016
406.5	0.010
407.0	0.010
407.5	0.010
408.0	0.014
408.5	0.017
409.0	0.023
409.5	0.030
410.0	0.034
410.5	0.035
411.0	0.030
411.5	0.020
412.0	0.016
412.5	0.012
413.0	0.011
413.5	0.009
414.0	0.008
414.5	0.009
415.0	0.013
415.5	0.014
416.0	0.010
416.5	0.010
417.0	0.012
417.5	0.013
418.0	0.013
418.5	0.016
419.0	0.020
419.5	0.023
420.0	0.025
420.5	0.025
421.0	0.023
421.5	0.021
422.0	0.018
422.5	0.011
423.0	0.004
423.5	0.001
424.0	-0.001
424.5	-0.001
425.0	0.000
425.5	0.006
426.0	0.011
426.5	0.014
427.0	0.017
427.5	0.018
428.0	0.015
428.5	0.014
429.0	0.010
429.5	0.007
430.0	0.005
430.5	0.011
431.0	0.016
431.5	0.018
432.0	0.023
432.5	0.025
433.0	0.023
433.5	0.023
434.0	0.023
434.5	0.020
435.0	0.019
435.5	0.022
436.0	0.021
436.5	0.020
437.0	0.019
437.5	0.013
438.0	0.007
438.5	0.003
439.0	0.006
439.5	0.011
440.0	0.020
440.5	0.025
441.0	0.027
441.5	0.028
442.0	0.021
442.5	0.011
443.0	0.002
443.5	-0.005
444.0	-0.005
444.5	0.000
445.0	0.009
445.5	0.018
446.0	0.029
446.5	0.038
447.0	0.042
447.5	0.044
448.0	0.045
448.5	0.039
449.0	0.027
449.5	0.017
450.0	0.013
450.5	0.014
451.0	0.018
451.5	0.024
452.0	0.030
452.5	0.039
453.0	0.046
453.5	0.044
454.0	0.037
454.5	0.031
455.0	0.030
455.5	0.031
456.0	0.029
456.5	0.022
457.0	0.016
457.5	0.012
458.0	0.007
458.5	0.004
459.0	0.000
459.5	0.003
460.0	0.013
460.5	0.020
461.0	0.027
461.5	0.028
462.0	0.029
462.5	0.027
463.0	0.021
463.5	0.019
464.0	0.019
464.5	0.022
465.0	0.022
465.5	0.020
466.0	0.018
466.5	0.015
467.0	0.009
467.5	0.009
468.0	0.009
468.5	0.011
469.0	0.013
469.5	0.016
470.0	0.021
470.5	0.025
471.0	0.021
471.5	0.015
472.0	0.010
472.5	0.011
473.0	0.013
473.5	0.015
474.0	0.019
474.5	0.025
475.0	0.032
475.5	0.034
476.0	0.029
476.5	0.024
477.0	0.017
477.5	0.006
478.0	0.000
478.5	0.000
479.0	0.002
479.5	0.006
480.0	0.013
480.5	0.016
481.0	0.014
481.5	0.013
482.0	0.010
482.5	0.007
483.0	0.005
483.5	0.004
484.0	0.005
484.5	0.010
485.0	0.018
485.5	0.018
486.0	0.021
486.5	0.027
487.0	0.038
487.5	0.048
488.0	0.049
488.5	0.039
489.0	0.032
489.5	0.025
490.0	0.020
490.5	0.016
491.0	0.015
491.5	0.017
492.0	0.022
492.5	0.020
493.0	0.016
493.5	0.010
494.0	0.012
494.5	0.016
495.0	0.022
495.5	0.030
496.0	0.029
496.5	0.028
497.0	0.031
497.5	0.028
498.0	0.024
498.5	0.017
499.0	0.008
499.5	0.007
500.0	0.013
500.5	0.015
501.0	0.016
501.5	0.019
502.0	0.026
502.5	0.034
503.0	0.035
503.5	0.025
504.0	0.015
504.5	0.008
505.0	0.006
505.5	0.000
506.0	0.000
506.5	0.007
507.0	0.016
507.5	0.027
508.0	0.030
508.5	0.025
509.0	0.020
509.5	0.013
510.0	0.011
510.5	0.010
511.0	0.013
511.5	0.020
512.0	0.026
512.5	0.026
513.0	0.016
513.5	0.008
514.0	0.005
514.5	0.009
515.0	0.015
515.5	0.022
516.0	0.029
516.5	0.034
517.0	0.028
517.5	0.024
518.0	0.017
518.5	0.015
519.0	0.020
519.5	0.031
520.0	0.038
520.5	0.045
521.0	0.050
521.5	0.048
522.0	0.040
522.5	0.033
523.0	0.027
523.5	0.021
524.0	0.021
524.5	0.025
525.0	0.032
525.5	0.038
526.0	0.040
526.5	0.039
527.0	0.032
527.5	0.023
528.0	0.021
528.5	0.021
529.0	0.022
529.5	0.021
530.0	0.029
530.5	0.035
531.0	0.032
531.5	0.033
532.0	0.036
532.5	0.037
533.0	0.041
533.5	0.043
534.0	0.040
534.5	0.033
535.0	0.030
535.5	0.021
536.0	0.012
536.5	0.013
537.0	0.016
537.5	0.017
538.0	0.018
538.5	0.024
539.0	0.032
539.5	0.038
540.0	0.040
540.5	0.035
541.0	0.027
541.5	0.012
542.0	-0.004
542.5	-0.016
543.0	-0.017
543.5	-0.012
544.0	-0.001
544.5	0.011
545.0	0.020
545.5	0.030
546.0	0.039
546.5	0.042
547.0	0.045
547.5	0.045
548.0	0.043
548.5	0.040
549.0	0.031
549.5	0.021
550.0	0.012
550.5	0.010
551.0	0.016
551.5	0.018
552.0	0.022
552.5	0.021
553.0	0.015
553.5	0.010
554.0	0.006
554.5	0.011
555.0	0.019
555.5	0.033
556.0	0.049
556.5	0.051
557.0	0.050
557.5	0.043
558.0	0.027
558.5	0.013
559.0	0.004
559.5	0.006
560.0	0.016
560.5	0.024
561.0	0.027
561.5	0.025
562.0	0.027
562.5	0.027
563.0	0.025
563.5	0.024
564.0	0.027
564.5	0.034
565.0	0.039
565.5	0.033
566.0	0.021
566.5	0.011
567.0	0.009
567.5	0.012
568.0	0.011
568.5	0.010
569.0	0.016
569.5	0.012
570.0	0.009
570.5	0.009
571.0	0.007
571.5	0.007
572.0	0.012
572.5	0.022
573.0	0.024
573.5	0.021
574.0	0.020
574.5	0.015
575.0	0.017
575.5	0.017
576.0	0.018
576.5	0.018
577.0	0.020
577.5	0.025
578.0	0.028
578.5	0.027
579.0	0.027
579.5	0.026
580.0	0.018
580.5	0.009
581.0	0.008
581.5	0.009
582.0	0.014
582.5	0.018
583.0	0.021
583.5	0.019
584.0	0.013
584.5	0.008
585.0	0.008
585.5	0.009
586.0	0.009
586.5	0.012
587.0	0.013
587.5	0.014
588.0	0.013
588.5	0.009
589.0	0.011
589.5	0.022
590.0	0.033
590.5	0.038
591.0	0.034
591.5	0.035
592.0	0.034
592.5	0.035
593.0	0.032
593.5	0.026
594.0	0.023
594.5	0.025
595.0	0.029
595.5	0.035
596.0	0.037
596.5	0.042
597.0	0.045
597.5	0.046
598.0	0.047
598.5	0.040
599.0	0.034
599.5	0.029
600.0	0.020
600.5	0.007
601.0	-0.004
601.5	-0.012
602.0	-0.020
602.5	-0.024
603.0	-0.019
603.5	-0.015
604.0	-0.007
604.5	-0.009
605.0	-0.019
605.5	-0.031
606.0	-0.031
606.5	-0.029
607.0	-0.027
607.5	-0.023
608.0	-0.011
608.5	-0.006
609.0	-0.003
609.5	-0.007
610.0	-0.005
610.5	-0.002
611.0	0.004
611.5	0.005
612.0	0.011
612.5	0.010
613.0	0.011
613.5	0.000
614.0	-0.006
614.5	-0.006
615.0	-0.005
615.5	-0.006
616.0	0.000
616.5	0.007
617.0	0.007
617.5	0.007
618.0	0.009
618.5	0.010
619.0	0.015
619.5	0.011
620.0	-0.002
620.5	-0.007
621.0	-0.001
621.5	0.004
622.0	0.010
622.5	0.018
623.0	0.018
623.5	0.022
624.0	0.030
624.5	0.026
625.0	0.020
625.5	0.021
626.0	0.022
626.5	0.024
627.0	0.029
627.5	0.025
628.0	0.016
628.5	0.021
629.0	0.023
629.5	0.023
630.0	0.011
630.5	0.009
631.0	0.006
631.5	0.010
632.0	0.016
632.5	0.024
633.0	0.031
633.5	0.043
634.0	0.050
634.5	0.048
635.0	0.032
635.5	0.024
636.0	0.017
636.5	0.014
637.0	0.016
637.5	0.017
638.0	0.017
638.5	0.028
639.0	0.041
639.5	0.040
640.0	0.032
640.5	0.020
641.0	0.015
641.5	0.011
642.0	0.009
642.5	0.010
643.0	0.007
643.5	0.013
644.0	0.018
644.5	0.022
645.0	0.029
645.5	0.031
646.0	0.037
646.5	0.037
647.0	0.037
647.5	0.041
648.0	0.034
648.5	0.032
649.0	0.033
649.5	0.039
650.0	0.038
650.5	0.030
651.0	0.024
651.5	0.023
652.0	0.021
652.5	0.025
653.0	0.024
653.5	0.023
654.0	0.016
654.5	0.005
655.0	-0.016
655.5	-0.033
656.0	-0.040
656.5	-0.030
657.0	-0.026
657.5	-0.015
658.0	-0.002
658.5	0.008
659.0	0.011
659.5	0.018
660.0	0.026
660.5	0.030
661.0	0.033
661.5	0.032
662.0	0.029
662.5	0.028
663.0	0.021
663.5	0.009
664.0	0.001
664.5	0.000
665.0	-0.003
665.5	-0.007
666.0	-0.014
666.5	-0.020
667.0	-0.020
667.5	-0.020
668.0	-0.029
668.5	-0.029
669.0	-0.024
669.5	-0.011
670.0	0.000
670.5	0.014
671.0	0.029
671.5	0.041
672.0	0.051
672.5	0.055
673.0	0.045
673.5	0.035
674.0	0.025
674.5	0.021
675.0	0.011
675.5	-0.006
676.0	-0.017
676.5	-0.020
677.0	-0.019
677.5	-0.008
678.0	0.011
678.5	0.027
679.0	0.044
679.5	0.057
680.0	0.055
680.5	0.037
681.0	0.025
681.5	0.014
682.0	0.002
682.5	0.003
683.0	0.011
683.5	0.011
684.0	0.001
684.5	-0.003
685.0	-0.012
685.5	-0.018
686.0	-0.018
686.5	-0.017
687.0	-0.014
687.5	-0.001
688.0	0.017
688.5	0.027
689.0	0.030
689.5	0.036
690.0	0.039
690.5	0.036
691.0	0.021
691.5	0.009
692.0	-0.004
692.5	-0.020
693.0	-0.031
693.5	-0.034
694.0	-0.037
694.5	-0.039
695.0	-0.034
695.5	-0.029
696.0	-0.023
696.5	-0.021
697.0	-0.021
697.5	-0.030
698.0	-0.039
698.5	-0.037
699.0	-0.033
699.5	-0.026
700.0	-0.010
700.5	0.004
701.0	0.017
701.5	0.020
702.0	0.030
702.5	0.029
703.0	0.018
703.5	0.009
704.0	0.007
704.5	0.010
705.0	0.012
705.5	0.018
706.0	0.031
706.5	0.045
707.0	0.061
707.5	0.061
708.0	0.058
708.5	0.047
709.0	0.027
709.5	0.006
710.0	-0.007
710.5	-0.002
711.0	0.011
711.5	0.026
712.0	0.041
712.5	0.047
713.0	0.053
713.5	0.052
714.0	0.038
714.5	0.029
715.0	0.023
715.5	0.027
716.0	0.025
716.5	0.017
717.0	0.009
717.5	-0.012
718.0	-0.024
718.5	-0.031
719.0	-0.028
719.5	-0.017
720.0	-0.006
720.5	0.010
721.0	0.019
721.5	0.016
722.0	0.008
722.5	-0.011
723.0	-0.019
723.5	-0.012
724.0	0.006
724.5	0.029
725.0	0.047
725.5	0.064
726.0	0.065
726.5	0.053
727.0	0.036
727.5	0.016
728.0	-0.005
728.5	-0.010
729.0	-0.009
729.5	-0.001
730.0	0.009
730.5	0.026
731.0	0.036
731.5	0.046
