Sample 1
5/6/2022 12:26 PM
Wavelength (nm)	10mm Absorbance
743.0	0.111
743.5	0.119
744.0	0.123
744.5	0.129
745.0	0.135
745.5	0.134
746.0	0.127
746.5	0.122
747.0	0.119
747.5	0.122
748.0	0.124
748.5	0.125
749.0	0.126
749.5	0.113
750.0	0.092
750.5	0.076
751.0	0.061
751.5	0.047
752.0	0.051
752.5	0.059
753.0	0.076
753.5	0.098
754.0	0.126
754.5	0.136
755.0	0.143
755.5	0.147
756.0	0.147
756.5	0.141
757.0	0.144
757.5	0.136
758.0	0.122
758.5	0.111
759.0	0.109
759.5	0.111
760.0	0.111
760.5	0.098
761.0	0.078
761.5	0.056
762.0	0.049
762.5	0.052
763.0	0.057
763.5	0.074
764.0	0.092
764.5	0.118
765.0	0.140
765.5	0.148
766.0	0.133
766.5	0.119
767.0	0.107
767.5	0.112
768.0	0.114
768.5	0.109
769.0	0.109
769.5	0.118
770.0	0.134
770.5	0.150
771.0	0.150
771.5	0.155
772.0	0.148
772.5	0.150
773.0	0.143
773.5	0.126
774.0	0.125
774.5	0.121
775.0	0.121
775.5	0.124
776.0	0.129
776.5	0.137
777.0	0.130
777.5	0.117
778.0	0.095
778.5	0.074
779.0	0.064
779.5	0.053
780.0	0.055
780.5	0.077
781.0	0.105
781.5	0.117
782.0	0.116
782.5	0.105
783.0	0.098
783.5	0.089
784.0	0.092
784.5	0.095
785.0	0.119
785.5	0.149
786.0	0.171
786.5	0.188
787.0	0.201
787.5	0.200
788.0	0.203
788.5	0.196
789.0	0.188
789.5	0.175
790.0	0.171
790.5	0.154
791.0	0.137
791.5	0.127
792.0	0.118
792.5	0.103
793.0	0.106
793.5	0.112
794.0	0.116
794.5	0.125
795.0	0.115
795.5	0.104
796.0	0.103
796.5	0.110
797.0	0.121
797.5	0.128
798.0	0.147
798.5	0.166
799.0	0.169
799.5	0.162
800.0	0.133
800.5	0.111
801.0	0.100
801.5	0.090
802.0	0.073
802.5	0.050
803.0	0.039
803.5	0.028
804.0	0.018
804.5	0.021
805.0	0.035
805.5	0.063
806.0	0.105
806.5	0.150
807.0	0.186
807.5	0.215
808.0	0.224
808.5	0.195
809.0	0.159
809.5	0.124
810.0	0.091
810.5	0.070
811.0	0.071
811.5	0.091
812.0	0.111
812.5	0.133
813.0	0.154
813.5	0.158
814.0	0.151
814.5	0.145
815.0	0.142
815.5	0.146
816.0	0.151
816.5	0.154
817.0	0.157
817.5	0.153
818.0	0.156
818.5	0.144
819.0	0.131
819.5	0.135
820.0	0.144
820.5	0.156
821.0	0.164
821.5	0.181
822.0	0.194
822.5	0.193
823.0	0.194
823.5	0.192
824.0	0.187
824.5	0.176
825.0	0.163
825.5	0.156
826.0	0.158
826.5	0.174
827.0	0.200
827.5	0.226
828.0	0.247
828.5	0.249
829.0	0.220
829.5	0.176
830.0	0.131
830.5	0.101
831.0	0.079
831.5	0.083
832.0	0.098
832.5	0.115
833.0	0.142
833.5	0.156
834.0	0.154
834.5	0.148
835.0	0.147
835.5	0.141
836.0	0.130
836.5	0.114
837.0	0.092
837.5	0.074
838.0	0.064
838.5	0.059
839.0	0.046
839.5	0.043
840.0	0.053
840.5	0.064
841.0	0.080
841.5	0.094
842.0	0.105
842.5	0.116
843.0	0.134
843.5	0.155
844.0	0.156
844.5	0.162
845.0	0.164
845.5	0.156
846.0	0.137
846.5	0.119
847.0	0.084
847.5	0.063
848.0	0.070
848.5	0.095
849.0	0.131
849.5	0.159
850.0	0.175


Sample 15
5/6/2022 12:32 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.17333	
//WLCalib: 261S 	-0.08000	
//WLCalib: 362S 	-0.30000	
//WLCalib: 484S 	0.09000	
//WLCalib: 529S 	0.09000	
//WLCalib: 823S 	-0.38000	
//QSpecEnd: 
190.0	1.666
190.5	2.324
191.0	3.345
191.5	4.468
192.0	6.004
192.5	7.645
193.0	9.092
193.5	9.910
194.0	10.408
194.5	10.383
195.0	9.876
195.5	8.817
196.0	7.560
196.5	6.258
197.0	5.229
197.5	4.467
198.0	3.788
198.5	3.288
199.0	2.944
199.5	2.671
200.0	2.433
200.5	2.212
201.0	2.066
201.5	1.905
202.0	1.775
202.5	1.617
203.0	1.493
203.5	1.404
204.0	1.324
204.5	1.259
205.0	1.186
205.5	1.125
206.0	1.065
206.5	1.005
207.0	0.926
207.5	0.858
208.0	0.804
208.5	0.765
209.0	0.733
209.5	0.702
210.0	0.676
210.5	0.646
211.0	0.619
211.5	0.595
212.0	0.576
212.5	0.562
213.0	0.552
213.5	0.538
214.0	0.535
214.5	0.529
215.0	0.533
215.5	0.533
216.0	0.534
216.5	0.535
217.0	0.540
217.5	0.534
218.0	0.530
218.5	0.521
219.0	0.519
219.5	0.519
220.0	0.522
220.5	0.512
221.0	0.506
221.5	0.502
222.0	0.494
222.5	0.488
223.0	0.483
223.5	0.472
224.0	0.468
224.5	0.460
225.0	0.449
225.5	0.441
226.0	0.440
226.5	0.436
227.0	0.436
227.5	0.444
228.0	0.442
228.5	0.444
229.0	0.444
229.5	0.438
230.0	0.434
230.5	0.426
231.0	0.413
231.5	0.399
232.0	0.386
232.5	0.372
233.0	0.355
233.5	0.344
234.0	0.333
234.5	0.329
235.0	0.327
235.5	0.320
236.0	0.314
236.5	0.307
237.0	0.300
237.5	0.295
238.0	0.284
238.5	0.278
239.0	0.271
239.5	0.270
240.0	0.266
240.5	0.264
241.0	0.260
241.5	0.262
242.0	0.265
242.5	0.270
243.0	0.267
243.5	0.264
244.0	0.253
244.5	0.247
245.0	0.239
245.5	0.237
246.0	0.239
246.5	0.245
247.0	0.255
247.5	0.265
248.0	0.274
248.5	0.274
249.0	0.264
249.5	0.252
250.0	0.242
250.5	0.236
251.0	0.233
251.5	0.233
252.0	0.236
252.5	0.243
253.0	0.249
253.5	0.244
254.0	0.234
254.5	0.225
255.0	0.222
255.5	0.219
256.0	0.220
256.5	0.224
257.0	0.226
257.5	0.228
258.0	0.234
258.5	0.239
259.0	0.246
259.5	0.260
260.0	0.268
260.5	0.273
261.0	0.277
261.5	0.273
262.0	0.268
262.5	0.258
263.0	0.255
263.5	0.253
264.0	0.252
264.5	0.253
265.0	0.253
265.5	0.260
266.0	0.267
266.5	0.273
267.0	0.279
267.5	0.285
268.0	0.292
268.5	0.293
269.0	0.291
269.5	0.289
270.0	0.292
270.5	0.298
271.0	0.307
271.5	0.314
272.0	0.322
272.5	0.331
273.0	0.337
273.5	0.331
274.0	0.323
274.5	0.319
275.0	0.318
275.5	0.315
276.0	0.318
276.5	0.322
277.0	0.330
277.5	0.337
278.0	0.339
278.5	0.339
279.0	0.342
279.5	0.346
280.0	0.346
280.5	0.347
281.0	0.353
281.5	0.356
282.0	0.358
282.5	0.357
283.0	0.356
283.5	0.355
284.0	0.354
284.5	0.350
285.0	0.346
285.5	0.342
286.0	0.340
286.5	0.331
287.0	0.324
287.5	0.318
288.0	0.310
288.5	0.299
289.0	0.295
289.5	0.292
290.0	0.296
290.5	0.297
291.0	0.296
291.5	0.289
292.0	0.285
292.5	0.281
293.0	0.275
293.5	0.275
294.0	0.276
294.5	0.275
295.0	0.279
295.5	0.278
296.0	0.277
296.5	0.276
297.0	0.273
297.5	0.273
298.0	0.274
298.5	0.277
299.0	0.271
299.5	0.265
300.0	0.257
300.5	0.253
301.0	0.253
301.5	0.253
302.0	0.249
302.5	0.245
303.0	0.246
303.5	0.249
304.0	0.244
304.5	0.238
305.0	0.232
305.5	0.232
306.0	0.232
306.5	0.230
307.0	0.226
307.5	0.226
308.0	0.229
308.5	0.230
309.0	0.227
309.5	0.229
310.0	0.232
310.5	0.237
311.0	0.240
311.5	0.240
312.0	0.240
312.5	0.234
313.0	0.229
313.5	0.224
314.0	0.223
314.5	0.224
315.0	0.225
315.5	0.228
316.0	0.235
316.5	0.237
317.0	0.235
317.5	0.227
318.0	0.225
318.5	0.223
319.0	0.223
319.5	0.222
320.0	0.218
320.5	0.219
321.0	0.216
321.5	0.214
322.0	0.211
322.5	0.214
323.0	0.221
323.5	0.225
324.0	0.227
324.5	0.229
325.0	0.227
325.5	0.226
326.0	0.223
326.5	0.223
327.0	0.219
327.5	0.223
328.0	0.227
328.5	0.229
329.0	0.229
329.5	0.229
330.0	0.228
330.5	0.229
331.0	0.229
331.5	0.222
332.0	0.220
332.5	0.222
333.0	0.221
333.5	0.219
334.0	0.218
334.5	0.217
335.0	0.214
335.5	0.213
336.0	0.211
336.5	0.215
337.0	0.222
337.5	0.226
338.0	0.227
338.5	0.227
339.0	0.224
339.5	0.221
340.0	0.217
340.5	0.212
341.0	0.206
341.5	0.206
342.0	0.202
342.5	0.206
343.0	0.213
343.5	0.222
344.0	0.225
344.5	0.229
345.0	0.235
345.5	0.237
346.0	0.233
346.5	0.230
347.0	0.224
347.5	0.222
348.0	0.221
348.5	0.225
349.0	0.221
349.5	0.220
350.0	0.222
350.5	0.219
351.0	0.216
351.5	0.215
352.0	0.216
352.5	0.218
353.0	0.219
353.5	0.221
354.0	0.221
354.5	0.223
355.0	0.225
355.5	0.225
356.0	0.232
356.5	0.235
357.0	0.237
357.5	0.234
358.0	0.233
358.5	0.230
359.0	0.229
359.5	0.228
360.0	0.235
360.5	0.244
361.0	0.254
361.5	0.257
362.0	0.259
362.5	0.259
363.0	0.254
363.5	0.243
364.0	0.229
364.5	0.220
365.0	0.218
365.5	0.216
366.0	0.212
366.5	0.216
367.0	0.223
367.5	0.228
368.0	0.226
368.5	0.228
369.0	0.226
369.5	0.229
370.0	0.231
370.5	0.224
371.0	0.219
371.5	0.219
372.0	0.216
372.5	0.211
373.0	0.211
373.5	0.215
374.0	0.219
374.5	0.222
375.0	0.227
375.5	0.229
376.0	0.234
376.5	0.239
377.0	0.243
377.5	0.241
378.0	0.240
378.5	0.236
379.0	0.233
379.5	0.228
380.0	0.222
380.5	0.218
381.0	0.212
381.5	0.212
382.0	0.218
382.5	0.220
383.0	0.223
383.5	0.225
384.0	0.229
384.5	0.232
385.0	0.226
385.5	0.223
386.0	0.219
386.5	0.218
387.0	0.223
387.5	0.224
388.0	0.225
388.5	0.229
389.0	0.233
389.5	0.233
390.0	0.231
390.5	0.232
391.0	0.234
391.5	0.235
392.0	0.239
392.5	0.242
393.0	0.249
393.5	0.255
394.0	0.257
394.5	0.257
395.0	0.255
395.5	0.249
396.0	0.242
396.5	0.240
397.0	0.235
397.5	0.238
398.0	0.239
398.5	0.244
399.0	0.249
399.5	0.250
400.0	0.252
400.5	0.249
401.0	0.241
401.5	0.235
402.0	0.229
402.5	0.225
403.0	0.219
403.5	0.222
404.0	0.223
404.5	0.229
405.0	0.236
405.5	0.237
406.0	0.233
406.5	0.230
407.0	0.229
407.5	0.226
408.0	0.225
408.5	0.226
409.0	0.228
409.5	0.232
410.0	0.234
410.5	0.237
411.0	0.239
411.5	0.236
412.0	0.234
412.5	0.234
413.0	0.232
413.5	0.226
414.0	0.217
414.5	0.212
415.0	0.213
415.5	0.210
416.0	0.211
416.5	0.216
417.0	0.225
417.5	0.240
418.0	0.246
418.5	0.247
419.0	0.249
419.5	0.255
420.0	0.258
420.5	0.253
421.0	0.252
421.5	0.249
422.0	0.247
422.5	0.248
423.0	0.245
423.5	0.240
424.0	0.239
424.5	0.240
425.0	0.240
425.5	0.240
426.0	0.238
426.5	0.237
427.0	0.236
427.5	0.236
428.0	0.235
428.5	0.228
429.0	0.224
429.5	0.221
430.0	0.219
430.5	0.222
431.0	0.222
431.5	0.224
432.0	0.227
432.5	0.226
433.0	0.227
433.5	0.231
434.0	0.239
434.5	0.247
435.0	0.250
435.5	0.252
436.0	0.251
436.5	0.250
437.0	0.248
437.5	0.243
438.0	0.239
438.5	0.239
439.0	0.243
439.5	0.247
440.0	0.255
440.5	0.260
441.0	0.259
441.5	0.256
442.0	0.250
442.5	0.241
443.0	0.228
443.5	0.220
444.0	0.219
444.5	0.226
445.0	0.241
445.5	0.253
446.0	0.266
446.5	0.279
447.0	0.286
447.5	0.290
448.0	0.284
448.5	0.272
449.0	0.259
449.5	0.249
450.0	0.240
450.5	0.238
451.0	0.247
451.5	0.256
452.0	0.262
452.5	0.268
453.0	0.269
453.5	0.264
454.0	0.258
454.5	0.247
455.0	0.237
455.5	0.232
456.0	0.229
456.5	0.226
457.0	0.221
457.5	0.223
458.0	0.229
458.5	0.237
459.0	0.241
459.5	0.244
460.0	0.251
460.5	0.255
461.0	0.257
461.5	0.254
462.0	0.246
462.5	0.237
463.0	0.231
463.5	0.225
464.0	0.222
464.5	0.226
465.0	0.229
465.5	0.232
466.0	0.233
466.5	0.229
467.0	0.227
467.5	0.229
468.0	0.233
468.5	0.234
469.0	0.237
469.5	0.242
470.0	0.248
470.5	0.245
471.0	0.240
471.5	0.233
472.0	0.229
472.5	0.231
473.0	0.228
473.5	0.227
474.0	0.231
474.5	0.236
475.0	0.243
475.5	0.238
476.0	0.234
476.5	0.227
477.0	0.221
477.5	0.218
478.0	0.214
478.5	0.219
479.0	0.224
479.5	0.229
480.0	0.236
480.5	0.237
481.0	0.240
481.5	0.240
482.0	0.232
482.5	0.221
483.0	0.207
483.5	0.193
484.0	0.180
484.5	0.180
485.0	0.190
485.5	0.203
486.0	0.222
486.5	0.247
487.0	0.262
487.5	0.269
488.0	0.266
488.5	0.254
489.0	0.247
489.5	0.244
490.0	0.242
490.5	0.244
491.0	0.250
491.5	0.260
492.0	0.261
492.5	0.254
493.0	0.243
493.5	0.230
494.0	0.229
494.5	0.227
495.0	0.227
495.5	0.234
496.0	0.240
496.5	0.243
497.0	0.244
497.5	0.242
498.0	0.238
498.5	0.231
499.0	0.225
499.5	0.221
500.0	0.221
500.5	0.222
501.0	0.222
501.5	0.226
502.0	0.230
502.5	0.231
503.0	0.228
503.5	0.219
504.0	0.212
504.5	0.214
505.0	0.214
505.5	0.211
506.0	0.215
506.5	0.224
507.0	0.231
507.5	0.239
508.0	0.245
508.5	0.252
509.0	0.258
509.5	0.264
510.0	0.261
510.5	0.254
511.0	0.251
511.5	0.245
512.0	0.241
512.5	0.231
513.0	0.218
513.5	0.206
514.0	0.200
514.5	0.198
515.0	0.198
515.5	0.200
516.0	0.207
516.5	0.210
517.0	0.213
517.5	0.216
518.0	0.218
518.5	0.220
519.0	0.228
519.5	0.237
520.0	0.249
520.5	0.258
521.0	0.264
521.5	0.263
522.0	0.260
522.5	0.256
523.0	0.248
523.5	0.240
524.0	0.237
524.5	0.235
525.0	0.239
525.5	0.246
526.0	0.250
526.5	0.255
527.0	0.260
527.5	0.255
528.0	0.256
528.5	0.257
529.0	0.264
529.5	0.266
530.0	0.271
530.5	0.273
531.0	0.269
531.5	0.268
532.0	0.265
532.5	0.261
533.0	0.257
533.5	0.256
534.0	0.259
534.5	0.256
535.0	0.251
535.5	0.247
536.0	0.246
536.5	0.249
537.0	0.248
537.5	0.244
538.0	0.238
538.5	0.237
539.0	0.239
539.5	0.238
540.0	0.239
540.5	0.245
541.0	0.249
541.5	0.250
542.0	0.248
542.5	0.246
543.0	0.245
543.5	0.246
544.0	0.253
544.5	0.258
545.0	0.261
545.5	0.261
546.0	0.260
546.5	0.256
547.0	0.255
547.5	0.253
548.0	0.249
548.5	0.249
549.0	0.246
549.5	0.243
550.0	0.238
550.5	0.237
551.0	0.241
551.5	0.247
552.0	0.248
552.5	0.249
553.0	0.240
553.5	0.228
554.0	0.215
554.5	0.211
555.0	0.214
555.5	0.222
556.0	0.236
556.5	0.246
557.0	0.247
557.5	0.245
558.0	0.234
558.5	0.218
559.0	0.206
559.5	0.204
560.0	0.212
560.5	0.214
561.0	0.221
561.5	0.226
562.0	0.230
562.5	0.232
563.0	0.234
563.5	0.234
564.0	0.237
564.5	0.244
565.0	0.256
565.5	0.260
566.0	0.261
566.5	0.259
567.0	0.257
567.5	0.257
568.0	0.251
568.5	0.243
569.0	0.236
569.5	0.231
570.0	0.232
570.5	0.231
571.0	0.228
571.5	0.223
572.0	0.226
572.5	0.227
573.0	0.223
573.5	0.217
574.0	0.217
574.5	0.223
575.0	0.230
575.5	0.242
576.0	0.252
576.5	0.257
577.0	0.263
577.5	0.262
578.0	0.258
578.5	0.254
579.0	0.253
579.5	0.250
580.0	0.243
580.5	0.238
581.0	0.235
581.5	0.236
582.0	0.231
582.5	0.230
583.0	0.223
583.5	0.219
584.0	0.219
584.5	0.223
585.0	0.230
585.5	0.234
586.0	0.238
586.5	0.237
587.0	0.230
587.5	0.226
588.0	0.224
588.5	0.227
589.0	0.236
589.5	0.249
590.0	0.259
590.5	0.260
591.0	0.255
591.5	0.249
592.0	0.242
592.5	0.242
593.0	0.246
593.5	0.245
594.0	0.243
594.5	0.245
595.0	0.250
595.5	0.258
596.0	0.265
596.5	0.269
597.0	0.266
597.5	0.262
598.0	0.255
598.5	0.248
599.0	0.241
599.5	0.238
600.0	0.238
600.5	0.239
601.0	0.237
601.5	0.233
602.0	0.223
602.5	0.217
603.0	0.223
603.5	0.234
604.0	0.243
604.5	0.247
605.0	0.249
605.5	0.247
606.0	0.241
606.5	0.236
607.0	0.228
607.5	0.226
608.0	0.232
608.5	0.237
609.0	0.239
609.5	0.239
610.0	0.242
610.5	0.244
611.0	0.243
611.5	0.246
612.0	0.249
612.5	0.254
613.0	0.250
613.5	0.241
614.0	0.237
614.5	0.228
615.0	0.223
615.5	0.221
616.0	0.224
616.5	0.230
617.0	0.232
617.5	0.230
618.0	0.220
618.5	0.214
619.0	0.216
619.5	0.213
620.0	0.212
620.5	0.208
621.0	0.215
621.5	0.230
622.0	0.241
622.5	0.252
623.0	0.254
623.5	0.255
624.0	0.260
624.5	0.255
625.0	0.243
625.5	0.227
626.0	0.222
626.5	0.223
627.0	0.229
627.5	0.233
628.0	0.237
628.5	0.244
629.0	0.253
629.5	0.255
630.0	0.252
630.5	0.249
631.0	0.241
631.5	0.238
632.0	0.236
632.5	0.241
633.0	0.250
633.5	0.254
634.0	0.259
634.5	0.261
635.0	0.260
635.5	0.256
636.0	0.247
636.5	0.241
637.0	0.237
637.5	0.235
638.0	0.234
638.5	0.235
639.0	0.251
639.5	0.260
640.0	0.257
640.5	0.249
641.0	0.243
641.5	0.241
642.0	0.235
642.5	0.224
643.0	0.214
643.5	0.211
644.0	0.227
644.5	0.239
645.0	0.242
645.5	0.253
646.0	0.265
646.5	0.267
647.0	0.259
647.5	0.249
648.0	0.244
648.5	0.240
649.0	0.244
649.5	0.252
650.0	0.253
650.5	0.253
651.0	0.252
651.5	0.247
652.0	0.243
652.5	0.245
653.0	0.255
653.5	0.261
654.0	0.260
654.5	0.252
655.0	0.227
655.5	0.205
656.0	0.195
656.5	0.193
657.0	0.194
657.5	0.208
658.0	0.231
658.5	0.244
659.0	0.248
659.5	0.251
660.0	0.250
660.5	0.251
661.0	0.253
661.5	0.256
662.0	0.261
662.5	0.276
663.0	0.285
663.5	0.280
664.0	0.267
664.5	0.255
665.0	0.242
665.5	0.216
666.0	0.193
666.5	0.179
667.0	0.179
667.5	0.183
668.0	0.186
668.5	0.191
669.0	0.202
669.5	0.220
670.0	0.237
670.5	0.253
671.0	0.268
671.5	0.272
672.0	0.269
672.5	0.260
673.0	0.249
673.5	0.243
674.0	0.241
674.5	0.247
675.0	0.245
675.5	0.243
676.0	0.234
676.5	0.214
677.0	0.204
677.5	0.206
678.0	0.223
678.5	0.241
679.0	0.260
679.5	0.273
680.0	0.270
680.5	0.260
681.0	0.247
681.5	0.229
682.0	0.223
682.5	0.221
683.0	0.229
683.5	0.230
684.0	0.231
684.5	0.235
685.0	0.235
685.5	0.237
686.0	0.234
686.5	0.229
687.0	0.238
687.5	0.246
688.0	0.257
688.5	0.262
689.0	0.262
689.5	0.262
690.0	0.259
690.5	0.251
691.0	0.238
691.5	0.228
692.0	0.227
692.5	0.221
693.0	0.219
693.5	0.212
694.0	0.203
694.5	0.195
695.0	0.194
695.5	0.197
696.0	0.194
696.5	0.194
697.0	0.194
697.5	0.192
698.0	0.191
698.5	0.201
699.0	0.213
699.5	0.230
700.0	0.248
700.5	0.260
701.0	0.258
701.5	0.256
702.0	0.251
702.5	0.243
703.0	0.226
703.5	0.215
704.0	0.199
704.5	0.198
705.0	0.204
705.5	0.210
706.0	0.230
706.5	0.252
707.0	0.276
707.5	0.293
708.0	0.294
708.5	0.275
709.0	0.242
709.5	0.218
710.0	0.200
710.5	0.194
711.0	0.206
711.5	0.226
712.0	0.248
712.5	0.265
713.0	0.273
713.5	0.273
714.0	0.265
714.5	0.256
715.0	0.251
715.5	0.252
716.0	0.254
716.5	0.248
717.0	0.233
717.5	0.221
718.0	0.215
718.5	0.208
719.0	0.210
719.5	0.211
720.0	0.221
720.5	0.229
721.0	0.228
721.5	0.214
722.0	0.211
722.5	0.209
723.0	0.208
723.5	0.214
724.0	0.232
724.5	0.251
725.0	0.274
725.5	0.282
726.0	0.277
726.5	0.262
727.0	0.252
727.5	0.242
728.0	0.232
728.5	0.237
729.0	0.250
729.5	0.276
730.0	0.296
730.5	0.304
731.0	0.311
731.5	0.315
732.0	0.308
732.5	0.293
733.0	0.269
733.5	0.258
734.0	0.250
734.5	0.247
735.0	0.244
735.5	0.247
736.0	0.265
736.5	0.278
737.0	0.278
737.5	0.269
738.0	0.263
738.5	0.260
739.0	0.249
739.5	0.233
740.0	0.235
740.5	0.232
741.0	0.238
741.5	0.243
742.0	0.233
742.5	0.225
743.0	0.224
743.5	0.221
744.0	0.216
744.5	0.207
745.0	0.210
745.5	0.206
746.0	0.206
746.5	0.210
747.0	0.205
747.5	0.211
748.0	0.221
748.5	0.235
749.0	0.244
749.5	0.232
750.0	0.215
750.5	0.199
751.0	0.182
751.5	0.166
752.0	0.160
752.5	0.169
753.0	0.182
753.5	0.199
754.0	0.225
754.5	0.234
755.0	0.242
755.5	0.247
756.0	0.245
756.5	0.241
757.0	0.244
757.5	0.244
758.0	0.230
758.5	0.221
759.0	0.221
759.5	0.222
760.0	0.217
760.5	0.196
761.0	0.174
761.5	0.154
762.0	0.150
762.5	0.153
763.0	0.157
763.5	0.172
764.0	0.192
764.5	0.226
765.0	0.247
765.5	0.251
766.0	0.239
766.5	0.228
767.0	0.218
767.5	0.220
768.0	0.219
768.5	0.215
769.0	0.224
769.5	0.246
770.0	0.267
770.5	0.279
771.0	0.273
771.5	0.268
772.0	0.256
772.5	0.251
773.0	0.234
773.5	0.220
774.0	0.218
774.5	0.220
775.0	0.227
775.5	0.231
776.0	0.236
776.5	0.233
777.0	0.224
777.5	0.200
778.0	0.169
778.5	0.153
779.0	0.144
779.5	0.146
780.0	0.160
780.5	0.193
781.0	0.227
781.5	0.242
782.0	0.242
782.5	0.224
783.0	0.207
783.5	0.204
784.0	0.206
784.5	0.216
785.0	0.240
785.5	0.267
786.0	0.295
786.5	0.311
787.0	0.320
787.5	0.314
788.0	0.305
788.5	0.305
789.0	0.292
789.5	0.277
790.0	0.265
790.5	0.250
791.0	0.234
791.5	0.218
792.0	0.202
792.5	0.184
793.0	0.187
793.5	0.207
794.0	0.222
794.5	0.241
795.0	0.246
795.5	0.248
796.0	0.242
796.5	0.235
797.0	0.235
797.5	0.241
798.0	0.254
798.5	0.269
799.0	0.275
799.5	0.266
800.0	0.244
800.5	0.221
801.0	0.197
801.5	0.176
802.0	0.160
802.5	0.144
803.0	0.131
803.5	0.127
804.0	0.122
804.5	0.130
805.0	0.159
805.5	0.187
806.0	0.223
806.5	0.264
807.0	0.294
807.5	0.315
808.0	0.319
808.5	0.294
809.0	0.258
809.5	0.227
810.0	0.203
810.5	0.179
811.0	0.187
811.5	0.200
812.0	0.211
812.5	0.229
813.0	0.246
813.5	0.249
814.0	0.237
814.5	0.231
815.0	0.226
815.5	0.229
816.0	0.239
816.5	0.240
817.0	0.250
817.5	0.256
818.0	0.261
818.5	0.254
819.0	0.245
819.5	0.250
820.0	0.252
820.5	0.254
821.0	0.253
821.5	0.261
822.0	0.272
822.5	0.271
823.0	0.274
823.5	0.281
824.0	0.292
824.5	0.297
825.0	0.296
825.5	0.291
826.0	0.287
826.5	0.293
827.0	0.305
827.5	0.317
828.0	0.324
828.5	0.317
829.0	0.287
829.5	0.245
830.0	0.205
830.5	0.179
831.0	0.168
831.5	0.182
832.0	0.197
832.5	0.214
833.0	0.233
833.5	0.243
834.0	0.242
834.5	0.243
835.0	0.248
835.5	0.255
836.0	0.259
836.5	0.255
837.0	0.233
837.5	0.213
838.0	0.191
838.5	0.179
839.0	0.166
839.5	0.168
840.0	0.184
840.5	0.196
841.0	0.214
841.5	0.230
842.0	0.234
842.5	0.239
843.0	0.253
843.5	0.269
844.0	0.268
844.5	0.273
845.0	0.271
845.5	0.252
846.0	0.231
846.5	0.200
847.0	0.163
847.5	0.149
848.0	0.159
848.5	0.183
849.0	0.213
849.5	0.248
850.0	0.262


Sample 16
5/6/2022 12:32 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.17333	
//WLCalib: 261S 	-0.08000	
//WLCalib: 362S 	-0.30000	
//WLCalib: 484S 	0.09000	
//WLCalib: 529S 	0.09000	
//WLCalib: 823S 	-0.38000	
//QSpecEnd: 
190.0	1.899
190.5	2.880
191.0	3.963
191.5	5.073
192.0	6.353
192.5	7.836
193.0	8.889
193.5	9.682
194.0	9.931
194.5	9.828
195.0	9.413
195.5	8.673
196.0	7.607
196.5	6.310
197.0	5.192
197.5	4.386
198.0	3.606
198.5	3.149
199.0	2.778
199.5	2.477
200.0	2.237
200.5	2.007
201.0	1.854
201.5	1.711
202.0	1.576
202.5	1.441
203.0	1.330
203.5	1.240
204.0	1.151
204.5	1.075
205.0	0.990
205.5	0.914
206.0	0.853
206.5	0.783
207.0	0.704
207.5	0.643
208.0	0.598
208.5	0.558
209.0	0.527
209.5	0.489
210.0	0.457
210.5	0.429
211.0	0.405
211.5	0.382
212.0	0.362
212.5	0.358
213.0	0.353
213.5	0.353
214.0	0.354
214.5	0.345
215.0	0.342
215.5	0.332
216.0	0.325
216.5	0.322
217.0	0.323
217.5	0.322
218.0	0.321
218.5	0.318
219.0	0.309
219.5	0.305
220.0	0.297
220.5	0.292
221.0	0.289
221.5	0.295
222.0	0.295
222.5	0.298
223.0	0.293
223.5	0.283
224.0	0.272
224.5	0.264
225.0	0.253
225.5	0.247
226.0	0.238
226.5	0.237
227.0	0.237
227.5	0.241
228.0	0.236
228.5	0.238
229.0	0.236
229.5	0.234
230.0	0.226
230.5	0.216
231.0	0.202
231.5	0.189
232.0	0.176
232.5	0.160
233.0	0.144
233.5	0.134
234.0	0.125
234.5	0.122
235.0	0.116
235.5	0.110
236.0	0.103
236.5	0.096
237.0	0.090
237.5	0.084
238.0	0.072
238.5	0.064
239.0	0.056
239.5	0.052
240.0	0.045
240.5	0.044
241.0	0.040
241.5	0.040
242.0	0.046
242.5	0.053
243.0	0.052
243.5	0.050
244.0	0.040
244.5	0.035
245.0	0.028
245.5	0.027
246.0	0.026
246.5	0.032
247.0	0.041
247.5	0.051
248.0	0.058
248.5	0.055
249.0	0.046
249.5	0.033
250.0	0.022
250.5	0.017
251.0	0.013
251.5	0.014
252.0	0.019
252.5	0.023
253.0	0.029
253.5	0.024
254.0	0.015
254.5	0.005
255.0	0.004
255.5	0.002
256.0	0.001
256.5	0.003
257.0	0.008
257.5	0.010
258.0	0.019
258.5	0.024
259.0	0.032
259.5	0.049
260.0	0.058
260.5	0.062
261.0	0.061
261.5	0.055
262.0	0.052
262.5	0.042
263.0	0.040
263.5	0.035
264.0	0.034
264.5	0.035
265.0	0.030
265.5	0.034
266.0	0.039
266.5	0.045
267.0	0.059
267.5	0.067
268.0	0.077
268.5	0.081
269.0	0.079
269.5	0.076
270.0	0.078
270.5	0.081
271.0	0.086
271.5	0.090
272.0	0.101
272.5	0.108
273.0	0.112
